name;tag;dob;pob;dept_num;dept_ob;region;lat;lon;confidence
Didier Roux;scholar;1955;Neuilly-sur-Seine;92;Hauts-de-Seine;Île-de-France;48.886191;2.265869;0.954
Stéphane Mallat;scholar;1962;Suresnes;92;Hauts-de-Seine;Île-de-France;48.870985;2.218087;0.953
Jean-Claude Pecker;scholar;1923;Reims;51;Marne;Grand Est;49.250948;4.055595;0.959
Jean-Paul Clozel;scholar;1955;Châlons-sur-Marne;51;Marne;Grand Est;48.898266;4.339489;0.679
Louis Hambis;scholar;1906;Ligugé;86;Vienne;Nouvelle-Aquitaine;46.521779;0.285561;0.941
Michel Foucault;scholar;1926;Poitiers;86;Vienne;Nouvelle-Aquitaine;46.586578;0.35668;0.956
Claude Hagège;scholar;1936;Carthage;86;Vienne;Nouvelle-Aquitaine;46.522289;0.454441;0.942
Bernard Meunier;scholar;1947;Poitiers;86;Vienne;Nouvelle-Aquitaine;46.586578;0.35668;0.956
Louis Fensterbank;scholar;1967;Poitiers;86;Vienne;Nouvelle-Aquitaine;46.586578;0.35668;0.956
Georges Blin;scholar;1917;Pertuis;84;Vaucluse;Provence-Alpes-Côte d'Azur;43.690751;5.501097;0.949
Maurice Le Lannou;scholar;1906;Plouha;22;Côtes-d'Armor;Bretagne;48.687573;-2.931222;0.943
Jacques Thuillier;scholar;1928;Vaucouleurs;22;Côtes-d'Armor;Bretagne;48.436933;-2.131917;0.948
Yvon Maday ;scholar;1957;Saint-Brieuc;22;Côtes-d'Armor;Bretagne;48.508238;-2.766074;0.953
André Bareau;scholar;1921;Saint-Mandé;94;Val-de-Marne;Île-de-France;48.841526;2.419441;0.949
Jacques Ruffié;scholar;1921;Limoux;11;Aude;Occitanie;43.049781;2.237853;0.946
Jean Guilaine;scholar;1936;Carcassonne;11;Aude;Occitanie;43.206781;2.349415;0.953
Marc Fontecave;scholar;1956;Carcassonne;11;Aude;Occitanie;43.206781;2.349415;0.953
André Caquot;scholar;1923;Épinal;88;Vosges;Grand Est;48.170226;6.484892;0.951
Claude Cohen-Tannoudji;scholar;1933;Constantine;85;Vendée;Pays de la Loire;46.83879;-1.467818;0.957
Umberto Eco;scholar;1932;Alexandrie;85;Vendée;Pays de la Loire;46.832106;-1.482419;0.953
François-Xavier Coquin;scholar;1931;La Roche-sur-Yon;85;Vendée;Pays de la Loire;46.670848;-1.412533;0.954
Jacques Gernet;scholar;1921;Alger;53;Mayenne;Pays de la Loire;48.334676;-0.546793;0.943
Pierre Toubert;scholar;1932;Alger;53;Mayenne;Pays de la Loire;48.334676;-0.546793;0.943
Roger Guesnerie;scholar;1943;Sainte-Gemmes-le-Robe;53;Mayenne;Pays de la Loire;48.202085;-0.370122;0.843
Henri Leridon;scholar;1942;Alger;53;Mayenne;Pays de la Loire;48.334676;-0.546793;0.943
Paul-Marie Veyne;scholar;1930;Aix-en-Provence;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.541369;5.406124;0.958
Jean Irigoin;scholar;1920;Aix-en-Provence;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.541369;5.406124;0.958
Marc Fumaroli;scholar;1932;Marseille;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.282;5.405;0.966
Pierre Magistretti;scholar;1952;Milan;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.419298;4.977489;0.951
Vinciane Pirenne-Delforge;scholar;1963;Verviers;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.693687;4.632299;0.692
Dario Mantovani;scholar;1961;Milan;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.419298;4.977489;0.951
Samantha Besson;scholar;1973;Beyrouth;13;Bouches-du-Rhône;Provence-Alpes-Côte d'Azur;43.246632;5.401532;0.698
Jacques Tits;scholar;1930;Uccle;56;Morbihan;Bretagne;47.920746;-2.088213;0.31
Yves Coppens;scholar;1934;Vannes;56;Morbihan;Bretagne;47.659971;-2.752192;0.954
Nicole Le Douarin;scholar;1930;Lorient;56;Morbihan;Bretagne;47.750364;-3.378025;0.954
Manfred Kropp;scholar;1947;Ludwigshafen;56;Morbihan;Bretagne;47.747348;-3.391812;0.689
Bernard Chazelle;scholar;1955;Clamart;56;Morbihan;Bretagne;47.574557;-2.357271;0.958
Roland Barthes;scholar;1915;Cherbourg;50;Manche;Normandie;49.628684;-1.63324;0.864
Pierre Boulez;scholar;1925;Montbrison;42;Loire;Auvergne-Rhône-Alpes;45.604225;4.069547;0.948
Carlo  Ossola;scholar;1946;Turin;42;Loire;Auvergne-Rhône-Alpes;45.879242;4.25004;0.947
Jean-Pierre Changeux;scholar;1936;Domont;95;Val-d'Oise;Île-de-France;49.028712;2.327914;0.948
Yann Le Cun;scholar;1960;Soisy-sous-Montmorency;95;Val-d'Oise;Île-de-France;48.988538;2.301698;0.949
Claire Voisin;scholar;1962;Saint-Leu-la-Forêt;95;Val-d'Oise;Île-de-France;49.013301;2.242938;0.948
Pierre Bourdieu;scholar;1930;Denguin;64;Pyrénées-Atlantiques;Nouvelle-Aquitaine;43.366099;-0.506644;0.938
Edmond Malinvaud;scholar;1923;Limoges;87;Haute-Vienne;Nouvelle-Aquitaine;45.856159;1.221254;0.958
Joseph Schell;scholar;1935;Anvers;87;Haute-Vienne;Nouvelle-Aquitaine;45.746698;0.83742;0.941
Wolf Lepenies;scholar;1941;Allenstein;68;Haut-Rhin;Grand Est;47.753458;7.024429;0.339
Pierre Chambon;scholar;1931;Mulhouse;68;Haut-Rhin;Grand Est;47.749509;7.36973;0.964
Pierre Etienne Will;scholar;1944;Glay;63;Puy-de-Dôme;Auvergne-Rhône-Alpes;45.832238;3.663984;0.936
Yves Bréchet;scholar;1961;Chamalières;63;Puy-de-Dôme;Auvergne-Rhône-Alpes;45.774269;3.060492;0.949
Lluis Quintana-Murci;scholar;1970;Palma;63;Puy-de-Dôme;Auvergne-Rhône-Alpes;46.024369;3.194664;0.943
Georges Le Rider;scholar;1928;Saint-Hernin;29;Finistère;Bretagne;48.211386;-3.611703;0.934
Peter Piot;scholar;1949;Keerbergen;29;Finistère;Bretagne;48.583492;-4.303381;0.453
Claudine Tiercelin;scholar;1952;Brest;29;Finistère;Bretagne;48.406435;-4.497736;0.958
Edith Heard;scholar;1965;Londres;29;Finistère;Bretagne;48.147822;-3.893296;0.943
Igor Mel'čuk;scholar;1932;Odessa;93;Seine-Saint-Denis;Île-de-France;48.908181;2.465854;0.701
Peter Westbroek;scholar;1937;La Haye;35;Ille-et-Vilaine;Bretagne;48.406511;-1.687716;0.961
Laurence Boisson de Chazournes;scholar;1958;Douala;35;Ille-et-Vilaine;Bretagne;48.143227;-1.813778;0.861
Pierre Briant;scholar;1940;Angers;49;Maine-et-Loire;Pays de la Loire;47.467471;-0.561615;0.958
Jean-Marie Tarascon;scholar;1953;Marmande;49;Maine-et-Loire;Pays de la Loire;47.168475;-0.459141;0.951
Jean-Marie Tarascon;scholar;1953;Marmande;49;Maine-et-Loire;Pays de la Loire;47.168475;-0.459141;0.951
Thomas Lecuit;scholar;1971;Saumur;49;Maine-et-Loire;Pays de la Loire;47.261814;-0.082764;0.95
Claudio Magris;scholar;1939;Trieste;32;Gers;Occitanie;43.929985;0.563676;0.708
Serge Haroche;scholar;1944;Casablanca;40;Landes;Nouvelle-Aquitaine;43.663279;-1.288498;0.948
Pierre Rosanvallon;scholar;1948;Blois;41;Loir-et-Cher;Centre-Val de Loire;47.581228;1.316533;0.953
Jon Elster;scholar;1940;Oslo;71;Saône-et-Loire;Bourgogne-Franche-Comté;46.783677;4.927047;0.846
Thomas Ebbesen;scholar;1954;Oslo;71;Saône-et-Loire;Bourgogne-Franche-Comté;46.783677;4.927047;0.846
Mathias Fink;scholar;1945;Grenoble;38;Isère;Auvergne-Rhône-Alpes;45.182828;5.724369;0.958
Thierry Coquand;scholar;1961;Jallieu;38;Isère;Auvergne-Rhône-Alpes;45.593821;5.275957;0.702
Michel Brunet;scholar;1940;Magné;23;Creuse;Nouvelle-Aquitaine;45.883789;1.973288;0.94
Jacques Nichet;scholar;1942;Albi;81;Tarn;Occitanie;43.929864;2.149681;0.953
Tony Cragg;scholar;1949;Liverpool;16;Charente;Nouvelle-Aquitaine;45.696179;-0.318325;0.694
Jean-Jacques Hublin;scholar;1953;Mostaganem;72;Sarthe;Pays de la Loire;48.012277;0.228402;0.7
Jean-Jacques Hublin;scholar;1953;Mostaganem;72;Sarthe;Pays de la Loire;48.012277;0.228402;0.7
Alberto Manguel;scholar;1948;Buenos Aires;72;Sarthe;Pays de la Loire;48.020606;0.21276;0.701
Alain Wijffels;scholar;1954;Chêne-Bougeries près;74;Haute-Savoie;Auvergne-Rhône-Alpes;46.270998;6.26896;0.477
Claire Mathieu;scholar;1965;Caen;14;Calvados;Normandie;49.184316;-0.37193;0.957
Rachid Guerraoui;scholar;1967;Rabat;972;Martinique;;14.465505;-60.842925;0.855
Lucrezia Reichlin;scholar;1954;Rome;8;Ardennes;Grand Est;49.687897;5.019168;0.948
