dept_num;pob;cadres;activity_rate;tertiaire
21187;Commarin;0;88.2;0
21189;Corberon;12.7;79.2;41.7
21190;Corcelles-les-Arts;7.7;84.6;85.5
21191;Corcelles-lès-Cîteaux;7.5;78.4;17.4
21192;Corcelles-les-Monts;9.5;75.4;54.5
21193;Corgengoux;0;85.9;88.1
21194;Corgoloin;5.2;81.8;45.9
21195;Cormot-Vauchignon;12.8;79.3;0
21196;Corpeau;5.3;78.6;47.3
21197;Corpoyer-la-Chapelle;0;80;N/A - division par 0
21198;Corrombles;0;82.4;76
21199;Corsaint;8.8;70.9;0
21200;Couchey;11.7;76.9;42.3
21201;Coulmier-le-Sec;0;72.7;43.5
21202;Courban;0;80.8;62.5
21203;Courcelles-Frémoy;0;81;N/A - division par 0
21204;Courcelles-lès-Montbard;0;73.1;0
21205;Courcelles-lès-Semur;6.2;75.6;57.7
21207;Courlon;12.7;86;100
21208;Courtivron;6.6;77.7;75
21209;Couternon;12.9;79.7;81.6
21210;Créancey;11;78.3;75.4
21211;Crécey-sur-Tille;0;79.7;0
21212;Crépand;7.1;82.9;14.3
21214;Crugey;8.3;77.5;28.6
21215;Cuiserey;15.4;81.8;68.8
21216;Culètre;16.1;90.9;N/A - division par 0
21217;Curley;8.8;75.8;95
21218;Curtil-Saint-Seine;10.9;73.2;100
21219;Curtil-Vergy;22;87.9;70.6
21220;Cussey-les-Forges;0;76.2;50
21221;Cussy-la-Colonne;0;90.3;100
21222;Cussy-le-Châtel;0;89.1;0
21223;Daix;13;74.7;86
21224;Dampierre-en-Montagne;0;81;0
21225;Dampierre-et-Flée;0;86.1;71.4
21226;Darcey;0;74;43
21227;Darois;15.8;79;72.9
21228;Détain-et-Bruant;0;84.3;23.8
21229;Diancey;0;73.1;0
21230;Diénay;10.1;84.9;41.3
21231;Dijon;12;70.3;88.7
21232;Dompierre-en-Morvan;0;74.2;0
21233;Drambon;0;88.2;12
21234;Drée;0;85;100
21235;Duesme;0;80;0
21236;Ébaty;0;85.4;N/A - division par 0
21237;Échalot;0;88.9;10.5
21238;Échannay;9.4;83.3;69.7
21239;Échenon;1.6;75.7;84.5
21240;Échevannes;10.5;84.3;100
21241;Échevronne;7.4;85.9;27.8
21242;Échigey;12.2;82.1;88.9
21243;Écutigny;0;92.7;0
21244;Éguilly;16.9;76.6;75
21245;Épagny;8;79.2;50
21246;Épernay-sous-Gevrey;7.4;70.9;23.1
21247;Époisses;1.5;78.9;45.3
21248;Éringes;0;83.3;0
21249;Esbarres;5.4;76.1;30.6
21250;Essarois;0;59.6;0
21251;Essey;13.6;85.6;60.5
21252;Étais;0;72.5;N/A - division par 0
21253;Étalante;8.9;81;35.8
21254;L'Étang-Vergy;12;84.7;75
21255;Étaules;3;82.3;72.4
21256;Étevaux;7.7;79.8;20
21257;Étormay;0;75;0
21258;Étrochey;0;57.7;20
21259;Fain-lès-Montbard;0;85.2;62.6
21260;Fain-lès-Moutiers;7.9;80.6;0
21261;Fauverney;7.6;82.7;82.7
21262;Faverolles-lès-Lucey;0;58.3;0
21263;Fénay;13.8;77.5;84.1
21264;Le Fête;0;76.9;37.5
21265;Fixin;11.8;79.8;65.9
21266;Flacey;12.7;85.2;76.2
21267;Flagey-Echézeaux;7.6;78.7;42.2
21268;Flagey-lès-Auxonne;0;86.8;11.1
21269;Flammerans;0;75.7;65.9
21270;Flavignerot;11;84.5;100
21271;Flavigny-sur-Ozerain;4;73.1;64.7
21272;Le Val-Larrey;14.6;79.6;88.9
21273;Fleurey-sur-Ouche;10.1;81.6;63.6
21274;Foissy;8.1;84.8;85.3
21275;Foncegrive;0;79.7;45.8
21276;Fontaines-en-Duesmois;13.5;81.2;0
21277;Fontaine-Française;2.8;71.2;49.4
21278;Fontaine-lès-Dijon;13.8;75.8;76.6
21279;Fontaines-les-Sèches;0;70;0
21280;Fontangy;12.6;81.4;28.1
21281;Fontenelle;15.3;80;0
21282;Forléans;0;84.2;100
21283;Fraignot-et-Vesvrotte;0;72.7;54.5
21284;Francheville;5;84.9;100
21285;Franxault;2.5;84.1;49.4
21286;Frénois;14.9;82.7;78.9
21287;Fresnes;11.7;81.2;43.3
21288;Frôlois;6.9;83.1;82.6
21289;Fussey;22;72.8;54.5
21290;Gemeaux;12.4;87;61.5
21291;Genay;7.5;82.1;0
21292;Genlis;3.6;77.8;74.2
21293;Gergueil;0;86.1;64.3
21294;Gerland;17.6;82.6;70.9
21295;Gevrey-Chambertin;7.7;77.2;65.4
21296;Gevrolles;0;72.6;45.5
21297;Gilly-lès-Cîteaux;17.2;81;34.2
21298;Gissey-le-Vieil;28.9;82.9;65.6
21299;Gissey-sous-Flavigny;11.4;82.6;100
21300;Gissey-sur-Ouche;14.4;80.9;88.1
21301;Glanon;10.9;82;100
21302;Gomméville;0;80.6;0
21303;Les Goulles;0;85.7;0
21304;Grancey-le-Château-Neuvelle;4.2;80.1;42.3
21305;Grancey-sur-Ource;5.9;65.3;50
21306;Grenant-lès-Sombernon;25.8;80.4;20.8
21307;Grésigny-Sainte-Reine;0;78;50
21308;Grignon;13.6;78.1;100
21309;Griselles;9.6;80;44.4
21310;Grosbois-en-Montagne;12.2;91.5;50
21311;Grosbois-lès-Tichey;0;75.6;N/A - division par 0
21312;Gurgy-la-Ville;0;92.3;N/A - division par 0
21313;Gurgy-le-Château;0;72.7;0
21314;Hauteroche;0;78.4;33.3
21315;Hauteville-lès-Dijon;14.6;75.2;78.8
21316;Heuilley-sur-Saône;0;80.5;97
21317;Is-sur-Tille;3;77.1;79.1
21319;Izeure;6.7;79.7;57.3
21320;Izier;4.7;77.4;84.4
21321;Jailly-les-Moulins;15.2;84.2;0
21322;Jallanges;0;80.2;71.4
21323;Jancigny;0;80.9;66.7
21324;Jeux-lès-Bard;0;74.3;0
21325;Jouey;6.5;80.6;48.5
21326;Jours-lès-Baigneux;0;70.8;0
21327;Val-Mont;8.7;76.8;67.7
21328;Juillenay;42.6;75.9;N/A - division par 0
21329;Juilly;29.3;91.3;N/A - division par 0
21330;Labergement-Foigney;5.6;78.5;82.8
21331;Labergement-lès-Auxonne;6.8;83.6;89.3
21332;Labergement-lès-Seurre;5.8;80.8;87.3
21333;Labruyère;16.6;78.3;39.6
21334;Lacanche;0;79.7;21.4
21335;Lacour-d'Arcenay;0;67.1;60
21336;Laignes;8.3;74.8;78.2
21337;Lamarche-sur-Saône;1.8;76.9;60.7
21338;Lamargelle;16.1;83;76.2
21339;Lantenay;13.1;78.9;87.2
21340;Lanthes;10.5;87.9;33.3
21341;Lantilly;27.8;80.4;32.3
21342;Laperrière-sur-Saône;2.7;75.4;66.7
21343;Larrey;0;75;100
21344;Lechâtelet;5;82.1;93.8
21345;Léry;0;76.2;72.2
21346;Leuglay;0;73.2;17.8
21347;Levernois;13.8;80.4;90.6
21348;Licey-sur-Vingeanne;0;69.6;0
21349;Liernais;2.4;80.5;51.1
21350;Lignerolles;0;78.4;100
21351;Longchamp;3.3;76.6;89.8
21352;Longeault-Pluvault;10.7;79;69.5
21353;Longecourt-en-Plaine;6;80.3;67.9
21354;Longecourt-lès-Culêtre;0;75.9;35.7
21355;Longvic;6.9;77.8;65.4
21356;Losne;3.7;78.4;57.2
21357;Louesme;0;80;36
21358;Lucenay-le-Duc;5.4;76;60
21359;Lucey;0;75.8;0
21360;Lusigny-sur-Ouche;9.9;76.5;64
21361;Lux;2.3;85;50.6
21362;Maconge;7.5;75.9;100
21363;Magnien;0;77.8;16.1
21364;Magny-Lambert;0;80.4;N/A - division par 0
21365;Magny-la-Ville;0;80;0
21366;Magny-lès-Aubigny;0;86.7;73.7
21367;Magny-Montarlot;9.4;85.3;35.7
21368;Magny-lès-Villers;5.2;83;36.7
21369;Magny-Saint-Médard;9.2;79.6;100
21370;Magny-sur-Tille;9.6;79.4;83.3
21371;Les Maillys;4.4;83.5;48.2
21372;Maisey-le-Duc;0;80.9;0
21373;Mâlain;16.2;79.8;92.1
21374;Maligny;0;72.3;50
21375;Manlay;0;77.9;90.9
21376;Marandeuil;14.3;79.4;100
21377;Marcellois;0;85.7;100
21378;Marcenay;0;77.8;59.3
21379;Marcheseuil;0;77.2;32.1
21380;Marcigny-sous-Thil;0;82.5;14.3
21381;Marcilly-et-Dracy;0;92.9;20.8
21382;Marcilly-Ogny;6.5;91.2;50
21383;Marcilly-sur-Tille;6.5;79.8;70.3
21384;Marey-lès-Fussey;16.4;85.4;41.8
21385;Marey-sur-Tille;7.8;77.6;66.7
21386;Marigny-le-Cahouët;0;75.4;49.4
21387;Marigny-lès-Reullée;10.6;80;16.1
21388;Marliens;2.1;82;38.5
21389;Marmagne;0;76.6;66.7
21390;Marsannay-la-Côte;6.4;75.5;73.8
21391;Marsannay-le-Bois;10.6;81.2;73.9
21392;Martrois;15.4;88.9;37.5
21393;Massingy;6.5;77.5;44.1
21394;Massingy-lès-Semur;0;89.7;23.8
21395;Massingy-lès-Vitteaux;0;80;31.2
21396;Mauvilly;0;75.8;0
21397;Mavilly-Mandelot;6.1;72.6;100
21398;Maxilly-sur-Saône;6.7;79.1;28.1
21399;Meilly-sur-Rouvres;0;81.9;9.4
21400;Le Meix;0;82.8;70
21401;Meloisey;13.2;84.7;28.2
21402;Menesble;0;88.9;N/A - division par 0
21403;Ménessaire;13.7;71.9;0
21404;Ménétreux-le-Pitois;2.9;74.1;62.1
21405;Merceuil;6.2;78.2;93.7
21406;Mesmont;6.4;77.3;58.3
21407;Messanges;9.7;78.2;50
21408;Messigny-et-Vantoux;13.9;75.1;95.6
21409;Meuilley;0;79.3;50.7
21410;Meulson;0;75;0
21411;Meursanges;11.3;84.2;50
21412;Meursault;9.2;83.4;48.8
21413;Millery;6.6;83.2;20.8
21414;Mimeure;0;78.7;13.9
21415;Minot;0;79.2;31.2
21416;Mirebeau-sur-Bèze;5.9;77.6;89.5
21417;Missery;0;84.1;50
21418;Moitron;0;68.6;0
21419;Molesme;4.7;80.5;31.8
21420;Molinot;5.8;88.8;35.7
21421;Moloy;5.2;81.2;48.1
21422;Molphey;0;79.1;60
21423;Montagny-lès-Beaune;3.1;81.5;38.1
21424;Montagny-lès-Seurre;9.9;80.3;N/A - division par 0
21425;Montbard;4.2;70.9;65.5
21426;Montberthault;4.3;74.6;100
21427;Montceau-et-Écharnant;7.9;75.9;109.1
21428;Monthelie;0;83.1;21.1
21429;Montigny-Montfort;4.2;80;80
21430;Montigny-Saint-Barthélemy;0;73.1;47.1
21431;Montigny-sur-Armançon;0;78.6;57.1
21432;Montigny-sur-Aube;5;75.9;36.2
21433;Montigny-Mornay-Villeneuve-sur-Vingeanne;8.9;75.9;44.2
21434;Montlay-en-Auxois;0;82.3;0
21435;Montliot-et-Courcelles;4;78.1;84.6
21436;Montmain;0;83.5;75
21437;Montmançon;5.2;72.7;0
21438;Montmoyen;0;85.7;31.2
21439;Montoillot;0;85.7;100
21440;Montot;5.3;77.6;32.3
21441;Mont-Saint-Jean;4;82.7;44.6
21442;Morey-Saint-Denis;8.5;89.1;38.4
21444;Mosson;0;75.6;44.4
21445;La Motte-Ternant;0;74.1;47.4
21446;Moutiers-Saint-Jean;10.3;79.4;48.6
21447;Musigny;0;85.2;N/A - division par 0
21448;Mussy-la-Fosse;0;84.6;N/A - division par 0
21449;Nan-sous-Thil;0;81.2;70
21450;Nantoux;0;87;39.7
21451;Nesle-et-Massoult;11.3;82.2;100
21452;Neuilly-Crimolois;5;72.3;78.3
21454;Nicey;16.7;70.4;0
21455;Nod-sur-Seine;0;75.9;18.5
21456;Nogent-lès-Montbard;0;80.7;100
21457;Noidan;13.9;78.8;0
21458;Noiron-sous-Gevrey;10.3;82.3;87.5
21459;Noiron-sur-Bèze;10.9;81.3;47.6
21460;Noiron-sur-Seine;0;85.3;0
21461;Nolay;2.5;72;71.9
21462;Norges-la-Ville;10;80.5;44.8
21463;Normier;0;78.6;50
21464;Nuits-Saint-Georges;6;79.1;68.8
21465;Obtrée;0;85.2;61.5
21466;Oigny;30;85.7;45.5
21467;Oisilly;8.3;77.3;100
21468;Orain;0;69.6;100
21469;Orgeux;15.4;82.4;25.8
21470;Origny;26.7;96.3;43.9
21471;Orret;0;80;N/A - division par 0
21472;Orville;0;84;0
21473;Ouges;10;90.7;89.2
21474;Pagny-la-Ville;5.7;79.5;100
21475;Pagny-le-Château;2.5;77;83.7
21476;Painblanc;0;78.3;71.4
21477;Panges;34.4;78.2;62.5
21478;Pasques;0;78.3;67.4
21479;Pellerey;0;85.4;100
21480;Pernand-Vergelesses;9.8;82.4;31.3
21481;Perrigny-lès-Dijon;8.9;78.7;72.6
21482;Perrigny-sur-l'Ognon;7.2;75.5;68.8
21483;Pichanges;4.4;77.4;66.7
21484;Planay;21.7;52.9;100
21485;Plombières-lès-Dijon;5.3;75.8;86.1
21487;Pluvet;11.8;80.7;68.2
21488;Poinçon-lès-Larrey;0;73.7;28.9
21489;Poiseul-la-Grange;0;81.1;0
21490;Poiseul-la-Ville-et-Laperrière;0;83.9;32.5
21491;Poiseul-lès-Saulx;14.8;87;0
21492;Pommard;14.8;79.1;31
21493;Poncey-lès-Athée;6.5;80.9;30.6
21494;Poncey-sur-l'Ignon;17.1;72.7;0
21495;Pont;0;83.3;86.6
21496;Pontailler-sur-Saône;2.9;77.7;77.5
21497;Pont-et-Massène;6.3;84.4;35.7
21498;Posanges;0;75.9;100
21499;Pothières;0;80.2;79.6
21500;Pouillenay;8.1;86.3;58.6
21501;Pouilly-en-Auxois;3.8;76.1;82.6
21502;Pouilly-sur-Saône;6.5;78.5;49
21503;Pouilly-sur-Vingeanne;0;74;100
21504;Prâlon;42.5;89.1;0
21505;Précy-sous-Thil;0;79.5;64.9
21506;Premeaux-Prissey;12.5;85.7;29.6
21508;Prenois;2.6;83.4;81.6
21510;Prusly-sur-Ource;0;85.4;26.3
21511;Puits;18.2;76.1;40
21512;Puligny-Montrachet;7.2;83.5;52.5
21514;Quemigny-sur-Seine;0;83;17.1
21515;Quetigny;6.8;71.6;82.9
21516;Quincerot;0;78.6;71.4
21517;Quincey;24;82.2;100
21518;Quincy-le-Vicomte;6.3;81.1;71.4
21519;Recey-sur-Ource;6.5;77.2;75.5
21520;Remilly-en-Montagne;0;72.1;0
21521;Remilly-sur-Tille;6.9;81.5;80.4
21522;Renève;4.8;70.4;84.1
21523;Reulle-Vergy;0;75.2;0
21524;Riel-les-Eaux;0;78.8;50
21525;La Roche-en-Brenil;3.9;75.4;29.5
21526;Rochefort-sur-Brévon;0;60.9;100
21527;La Rochepot;0;85.5;26.2
21528;La Roche-Vanneau;18.3;79.7;54.5
21529;Roilly;0;78.8;100
21530;Rougemont;15.5;77.6;50
21531;Rouvray;4.8;72.2;49.7
21532;Rouvres-en-Plaine;12.9;82.7;69.1
21533;Rouvres-sous-Meilly;0;87.8;61.1
21534;Ruffey-lès-Beaune;9.9;79.6;48
21535;Ruffey-lès-Echirey;9.6;78.5;67.2
21536;Sacquenay;0;81.3;55.9
21537;Saffres;0;78.1;0
21538;Saint-Andeux;10.6;75;33.3
21539;Saint-Anthot;0;78.8;50
21540;Saint-Apollinaire;10;79.2;65.2
21541;Saint-Aubin;0;83.6;33.6
21542;Saint-Bernard;5.2;78.9;57.7
21543;Saint-Broing-les-Moines;0;74.5;0
21544;Sainte-Colombe-en-Auxois;0;86.2;70.6
21545;Sainte-Colombe-sur-Seine;2.8;71.8;80.6
21546;Saint-Didier;10.8;84;37.1
21547;Saint-Euphrône;16.8;84.7;0
21548;Saint-Germain-de-Modéon;0;79.6;70
21549;Saint-Germain-le-Rocheux;0;80.9;N/A - division par 0
21550;Saint-Germain-lès-Senailly;10.1;74.6;66.7
21552;Saint-Hélier;0;66.7;N/A - division par 0
21553;Saint-Jean-de-Bœuf;11.4;75.8;0
21554;Saint-Jean-de-Losne;1.2;78.5;88.7
21555;Saint-Julien;10.8;81.8;86.5
21556;Saint-Léger-Triey;17.9;84.7;73.7
21557;Saint-Marc-sur-Seine;0;61.8;50
21558;Sainte-Marie-la-Blanche;7.9;81.6;45.5
21559;Sainte-Marie-sur-Ouche;8.9;80;58.2
21560;Saint-Martin-de-la-Mer;0;79.5;42.6
21561;Saint-Martin-du-Mont;8.2;80.6;65.2
21562;Saint-Maurice-sur-Vingeanne;0;74.2;52.6
21563;Saint-Mesmin;0;82.9;0
21564;Saint-Nicolas-lès-Cîteaux;8.2;80.8;42.1
21565;Saint-Philibert;9.3;80.5;83.9
21566;Saint-Pierre-en-Vaux;0;58.1;100
21567;Saint-Prix-lès-Arnay;0;86.1;38.5
21568;Saint-Rémy;3.4;79;38.2
21569;Saint-Romain;0;79.6;25
21570;Sainte-Sabine;0;72.3;79.5
21571;Saint-Sauveur;5.6;79.3;31.2
21572;Saint-Seine-en-Bâche;3.3;77.9;85.7
21573;Saint-Seine-l'Abbaye;21.7;80.4;88.5
21574;Saint-Seine-sur-Vingeanne;0;75.7;62.5
21575;Saint-Symphorien-sur-Saône;0;79.4;57.7
21576;Saint-Thibault;0;78.7;111.1
21577;Saint-Usage;2.9;74.1;74.9
21578;Saint-Victor-sur-Ouche;14.6;79.9;70.4
21579;Salives;6.1;84.7;81.2
21580;Salmaise;0;74.3;50
21581;Samerey;0;70.9;0
21582;Santenay;1.3;80.8;57.1
21583;Santosse;0;77.1;0
21584;Saulieu;3.6;76.9;67.8
21585;Saulon-la-Chapelle;5.8;79.5;70.7
21586;Saulon-la-Rue;14.9;78.2;88.1
21587;Saulx-le-Duc;15;77.8;60
21588;Saussey;0;77.5;34.5
21589;Saussy;13.6;79.3;N/A - division par 0
21590;Savigny-lès-Beaune;7.4;76.8;55.5
21591;Savigny-le-Sec;22.3;79.6;73.2
21592;Savigny-sous-Mâlain;20;78.4;100
21593;Savilly;0;78.9;66.7
21594;Savoisy;0;79;35.7
21595;Savolles;0;74.4;N/A - division par 0
21596;Savouges;18.1;82.2;34.6
21597;Segrois;19.2;78;N/A - division par 0
21598;Seigny;7.3;70.8;66.7
21599;Selongey;4.6;77.9;59.9
21600;Semarey;0;70.7;22.7
21601;Semezanges;10.4;68.1;N/A - division par 0
21602;Semond;0;78.9;0
21603;Semur-en-Auxois;8.3;71.9;72.4
21604;Senailly;0;79.2;50
21605;Sennecey-lès-Dijon;7.5;74.8;73.1
21606;Ladoix-Serrigny;5.3;80.8;61.3
21607;Seurre;1.9;76.7;71.7
21608;Sincey-lès-Rouvray;0;79.7;50
21609;Soirans;9.6;81.4;70
21610;Soissons-sur-Nacey;3.6;83.3;0
21611;Sombernon;8.3;82.7;88.6
21612;Souhey;0;76.6;41.2
21613;Soussey-sur-Brionne;0;92.5;0
21614;Spoy;7;83.9;100
21615;Sussey;4.8;82.8;80
21616;Tailly;6.8;87.5;13.7
21617;Talant;9.2;71.6;89.3
21618;Talmay;2.2;80.5;45.5
21619;Tanay;11.6;85.5;31.2
21620;Tarsul;21.3;82.2;0
21622;Tart-le-Bas;4.8;77.9;50
21623;Tart;7.5;80.9;73.3
21624;Tellecey;29.4;76.3;N/A - division par 0
21625;Ternant;31;86;35.7
21626;Terrefondrée;0;63.9;100
21627;Thenissey;25;86;60.9
21628;Thoires;0;90.6;45.5
21629;Thoisy-la-Berchère;4.2;80.4;55.3
21630;Thoisy-le-Désert;0;81.1;63.9
21631;Thomirey;19.6;81.8;100
21632;Thorey-en-Plaine;5.4;80;65
21633;Thorey-sous-Charny;11.2;84.6;42.4
21634;Thorey-sur-Ouche;0;86.2;50
21635;Thoste;9.9;65.5;28.6
21636;Thury;10.2;73.9;64.3
21637;Tichey;0;89.5;38.5
21638;Til-Châtel;9.8;82.6;74.1
21639;Tillenay;3.4;79.1;61.5
21640;Torcy-et-Pouligny;0;81.8;38.5
21641;Touillon;0;79.6;13.2
21642;Toutry;2.9;75;45
21643;Tréclun;8.7;84.9;38.5
21644;Trochères;0;76.4;0
21645;Trouhans;6;79.6;58.2
21646;Trouhaut;18.9;84.1;100
21647;Trugny;9.4;80.6;78.9
21648;Turcey;6.8;87;60.9
21649;Uncey-le-Franc;22.7;85.7;0
21650;Urcy;32.6;81.1;55.6
21651;Val-Suzon;9.5;86.7;41.2
21652;Vandenesse-en-Auxois;4.3;76.8;71.1
21653;Vannaire;0;89.7;0
21655;Vanvey;0;72.3;19.6
21656;Varanges;4.9;78;58.1
21657;Varois-et-Chaignot;9.7;78;76.6
21659;Vaux-Saules;0;77.4;64.3
21660;Veilly;0;78.1;0
21661;Velars-sur-Ouche;7.8;80.2;78.5
21662;Velogny;0;90;0
21663;Venarey-les-Laumes;0.9;75.5;75.9
21664;Verdonnet;0;55.3;0
21665;Vernois-lès-Vesvres;0;78.2;0
21666;Vernot;0;76.9;100
21667;Véronnes;3.2;80;47.9
21669;Verrey-sous-Drée;0;84.6;N/A - division par 0
21670;Verrey-sous-Salmaise;4.5;79;85.9
21671;Vertault;0;85.7;0
21672;Vesvres;0;87.5;N/A - division par 0
21673;Veuvey-sur-Ouche;0;80.6;103.8
21674;Veuxhaulles-sur-Aube;0;73.7;0
21675;Vianges;0;82.4;100
21676;Vic-de-Chassenay;0;77.4;100
21677;Vic-des-Prés;0;72.5;50
21678;Vic-sous-Thil;5;70.9;40.9
21679;Vieilmoulin;0;81.9;54.5
21680;Vielverge;7;80.8;54.1
21681;Vieux-Château;0;85.7;0
21682;Viévigne;5.3;82;46.7
21683;Viévy;0;74.1;49.4
21684;Vignoles;5;79.9;57
21685;Villaines-en-Duesmois;4.5;81;8.1
21686;Villaines-les-Prévôtes;16.3;80.5;50
21687;Villargoix;0;76.3;33.3
21688;Villars-Fontaine;0;75.7;63.6
21689;Villars-et-Villenotte;14.1;73.1;0
21690;Villeberny;0;79.6;100
21691;Villebichot;0;77.3;48.4
21692;Villecomte;9.5;81.8;23.8
21693;Villedieu;16.7;62.2;19.2
21694;Villeferry;0;69.2;100
21695;La Villeneuve-les-Convers;0;78.8;N/A - division par 0
21696;Villeneuve-sous-Charigny;0;71.4;100
21698;Villers-la-Faye;11.4;81;53.6
21699;Villers-les-Pots;5.4;81.1;48
21700;Villers-Patras;0;83.7;77.3
21701;Villers-Rotin;0;80.6;100
21702;Villey-sur-Tille;0;83.4;100
21703;Villiers-en-Morvan;0;96.6;100
21704;Villiers-le-Duc;0;74.4;53.8
21705;Villotte-Saint-Seine;0;85.7;N/A - division par 0
21706;Villotte-sur-Ource;0;84;0
21707;Villy-en-Auxois;0;81.2;59.5
21708;Villy-le-Moutier;13.3;84.3;48.3
21709;Viserny;0;83.7;45.5
21710;Vitteaux;1.1;75.6;97.1
21711;Vix;0;61.7;N/A - division par 0
21712;Volnay;0;86.3;41
21713;Vonges;6.9;84;31.4
21714;Vosne-Romanée;0;83.2;23.4
21715;Voudenay;0;77;76.2
21716;Vougeot;5.2;77.9;71.6
21717;Voulaines-les-Templiers;4.4;75.5;51.2
22001;Allineuc;6.8;78.6;41.9
22002;Andel;7.8;81.9;61.4
22003;Aucaleuc;4.5;77.2;81.6
22004;Bégard;4;70.2;81.9
22005;Belle-Isle-en-Terre;1.1;74.8;83.6
22006;Berhet;4.8;76.8;70
22008;Bobital;3.2;75.4;65.9
22009;Le Bodéo;0;76;40
22011;Boqueho;1.3;78.7;67.3
22012;La Bouillie;4.2;75.4;47
22013;Bourbriac;2.2;73.1;66.9
22014;Bourseul;2.1;75.9;70
22015;Bréhand;4.5;81.5;46.4
22016;Île-de-Bréhat;5;79.9;69.1
22018;Brélidy;10.6;77.8;17.9
22019;Bringolo;6.1;83.3;79.2
22020;Broons;4.5;75.6;64.7
22021;Brusvily;0;78.1;68.5
22023;Bulat-Pestivien;9;69.7;56.5
22024;Calanhel;0;75.2;45.2
22025;Callac;0.5;63.3;82.2
22026;Calorguen;1.7;82.2;42
22028;Camlez;7.5;77.2;51.8
22029;Canihuel;6.4;77.7;34.7
22030;Caouënnec-Lanvézéac;5.4;79.4;68.3
22031;Carnoët;1.4;72.7;36
22032;Caulnes;3;77.7;78.2
22033;Caurel;3.3;75.4;36.8
22034;Cavan;3.3;73.8;44.2
22035;Les Champs-Géraux;4.5;77.9;30.3
22036;La Chapelle-Blanche;5.6;81.5;0
22037;La Chapelle-Neuve;2.8;72.5;54.5
22039;La Chèze;2;69.8;87.5
22040;Coadout;4.4;76.2;0
22041;Coatascorn;0;77;23.1
22042;Coatréven;5.2;79.7;29.4
22044;Coëtmieux;8.9;80.4;61.5
22045;Cohiniac;0;79.4;34.4
22046;Le Mené;1.9;76.9;30.7
22047;Corlay;3.6;72.2;70.9
22048;Corseul;4.9;74.7;63.1
22049;Créhen;4.9;78.4;55.7
22050;Dinan;7.8;73.4;90.4
22052;Duault;3.1;75.6;55.4
22053;Éréac;1.7;73.5;53.2
22054;Erquy;2.8;70.5;67.4
22055;Binic-Étables-sur-Mer;7.3;72.4;78.5
22056;Évran;6.1;78.1;79.6
22057;Le Faouët;3;84.8;0
22059;Le Fœil;5.4;77.6;28
22060;Gausson;4;73.3;39.3
22061;Glomel;4.9;75.6;55.1
22062;Gomené;4.2;76.3;54
22063;Gommenec'h;2.2;77.6;76.8
22064;Gouarec;1.2;54.3;91.2
22065;Goudelin;4.2;77.6;66.5
22067;Grâces;5.8;71.1;58.1
22068;Grâce-Uzel;0;79.7;45.9
22069;Guenroc;0;74.4;23.1
22070;Guingamp;5.3;64;85.8
22071;Guitté;3.7;80.7;53.4
22072;Gurunhuel;0;81.4;28.9
22073;La Harmoye;6.1;85;34.2
22074;Le Haut-Corlay;5.4;74.6;38.5
22075;Hémonstoir;1.7;74.8;42.7
22076;Hénanbihen;1.7;78.3;73.3
22077;Hénansal;2.9;79.7;72.4
22079;Hénon;3.1;80.1;52.7
22081;Hillion;6.5;77.4;59.4
22082;Le Hinglé;0;79.2;61.4
22083;Illifaut;3.1;77.7;22.8
22084;Jugon-les-Lacs;5.4;79.2;48.2
22085;Kerbors;7;68.6;86.5
22086;Kerfot;1.9;80.2;31.3
22087;Kergrist-Moëlou;5.6;73.8;39.3
22088;Kerien;4.4;79.5;36.8
22090;Kermaria-Sulard;2.4;80.9;52.8
22091;Kermoroc'h;2.6;76.2;55.9
22092;Kerpert;0;67.9;44.4
22093;Lamballe-Armor;6.1;76.7;61.7
22094;Lancieux;6.6;72.5;85.8
22095;Landebaëron;0;75.4;15.2
22096;Landébia;0;76.7;43.9
22097;La Landec;5;83.9;63.5
22098;Landéhen;4.1;80.6;52.5
22099;Lanfains;1.2;82.1;37.2
22101;Langoat;5.5;79.2;54.5
22103;Langrolay-sur-Rance;8.8;78.6;85.8
22104;Languédias;4.5;74.8;69.1
22105;Languenan;0;83.1;48.3
22106;Langueux;7.2;77.7;91.6
22107;Bon Repos sur Blavet;3.5;71.8;40.9
22108;Lanleff;0;82.9;0
22109;Lanloup;0;72.4;73.2
22110;Lanmérin;0;75.2;68.9
22111;Lanmodez;0;63.6;39.8
22112;Lannebert;0;76.1;71.4
22113;Lannion;7.7;69.6;81.1
22114;Lanrelas;2.7;76.7;43.3
22115;Lanrivain;2.7;74.5;63
22116;Lanrodec;1.9;79.9;61.2
22117;Lantic;1.4;78.9;73.6
22118;Lanvallay;4.8;76.5;84.1
22119;Lanvellec;4.2;72.6;62
22121;Lanvollon;2.9;74.2;70.5
22122;Laurenan;1.6;73.9;20.8
22124;Lescouët-Gouarec;5.5;75.2;37.7
22126;Le Leslay;7.9;81.1;35.7
22127;Lézardrieux;4.7;74.4;73.7
22128;Locarn;0;66.7;50
22129;Loc-Envel;0;75;64.7
22131;Loguivy-Plougras;4;75.5;53.1
22132;Lohuec;0;73;21.3
22133;Loscouët-sur-Meu;0;80.1;40.7
22134;Louannec;9;77.4;72.7
22135;Louargat;6.5;79.4;61
22136;Loudéac;4.4;75.6;71
22137;Maël-Carhaix;2.6;71.6;67.1
22138;Maël-Pestivien;3.2;68.2;0
