name;tag;dob;pob
Stéphane Travert;ministre;1969;Carentan
Jacqueline Gourault;ministre;1950;Montoire-sur-le-Loir
Jacqueline Gourault;ministre;1950;Montoire-sur-le-Loir
Barbara Pompili;ministre;1975;Bois-Bernard
Gérald Darmanin;ministre;1982;Valenciennes
Gérald Darmanin;ministre;1982;Valenciennes
Gérald Darmanin;ministre;1982;Valenciennes
Gérald Darmanin;ministre;1982;Valenciennes
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Sébastien Lecornu;ministre;1986;Eaubonne
Joël Giraud;ministre;1959;Gap
Elisabeth Moreno;ministre;1970;Tarrafal
Roxana Maracineanu;ministre;1975;Bucarest
Olivier Dussopt;ministre;1978;Annonay
Olivier Dussopt;ministre;1978;Annonay
Olivier Dussopt;ministre;1978;Annonay
Alain Griset;ministre;1953;Faches-Thumesnil
Geneviève Darrieussecq;ministre;1956;Peyrehorade
Geneviève Darrieussecq;ministre;1956;Peyrehorade
Geneviève Darrieussecq;ministre;1956;Peyrehorade
Geneviève Darrieussecq;ministre;1956;Peyrehorade
Brigitte Klinkert;ministre;1956;Colmar
Brigitte Klinkert;ministre;1956;Colmar
Nadia Hai;ministre;1980;Trappes
Nadia Hai;ministre;1980;Trappes
Brigitte Bourguignon;ministre;1959;Boulogne-sur-Mer
Brigitte Bourguignon;ministre;1959;Boulogne-sur-Mer
Gabriel Attal;ministre;1989;Clamart
Gabriel Attal;ministre;1989;Clamart
Eric Dupond-Moretti;ministre;1961;Maubeuge
Eric Dupond-Moretti;ministre;1961;Maubeuge
Pap Ndiaye;ministre;1965;Antony
Rima Abdul-Malak;ministre;1979;Beyrouth
Rima Abdul-Malak;ministre;1979;Beyrouth
Justine Benin;ministre;1975;Les Abymes
François Braun;ministre;1962;Belfort
Roland Lescure;ministre;1966;Paris 11
Roland Lescure;ministre;1966;Paris 11
Roland Lescure;ministre;1966;Paris 11
Roland Lescure;ministre;1966;Paris 11
Jean-Christophe Combe;ministre;1981;Sainte-Menehould
Philippe Vigier;ministre;1958;Valence
Nicolas Daragon;ministre;1972;Valence
Patrice Vergriete;ministre;1968;Dunkerque
Patrice Vergriete;ministre;1968;Dunkerque
Sarah El Haïry;ministre;1989;Romorantin-Lanthenay
Marina Ferrari;ministre;1973;Aix-les-Bains
Marina Ferrari;ministre;1973;Aix-les-Bains
Sophie Primas;ministre;1962;Saint-Mandé
Sophie Primas;ministre;1962;Saint-Mandé
Bruno Retailleau;ministre;1960;Cholet
Bruno Retailleau;ministre;1960;Cholet
Marc Ferracci;ministre;1977;Les Lilas
Marc Ferracci;ministre;1977;Les Lilas
Annie Genevard;ministre;1956;Audincourt
Annie Genevard;ministre;1956;Audincourt
Annie Genevard;ministre;1956;Audincourt
Françoise Gatel;ministre;1953;Rochefort-en-Terre
Françoise Gatel;ministre;1953;Rochefort-en-Terre
Françoise Gatel;ministre;1953;Rochefort-en-Terre
Patrick Hetzel;ministre;1964;Phalsbourg
Gil Avérous;ministre;1973;Issoudun
Paul Christophe;ministre;1971;Les Sables-d'Olonne
Agnès Canayer;ministre;1965;Sainte-Adresse
Nathalie Delattre;ministre;1968;Aubervilliers
Nathalie Delattre;ministre;1968;Aubervilliers
Thani Mohamed Soilihi;ministre;1972;Sada
Yannick Neuder;ministre;1969;Tullins
Laurent Panifous;ministre;1976;Foix
Sébastien Martin;ministre;1977;Vichy
Naïma Moutchou;ministre;1980;Ermont
Edouard Geffray;ministre;1978;Épinay-sur-Seine
Laurent Nunez;ministre;1978;Orléans
Jean-Pierre Farandou;ministre;1957;Bacalan
Stéphanie Rist;ministre;1973;Athis-Mons
Michel Fournier;ministre;1944;Treban
Monique Barbut;ministre;1956;Safi
Catherine Chabaud;ministre;1962;Bron
