id,name,dept
19792,Alexandre Sabatou,Oise
19537,Victor Habert-Dassault,Oise
19290,Maxime Minot,Oise
10653,Édouard Courtial,Oise
19969,David Magnier,Oise
19412,Pierre Vatin,Oise
19069,Carole Bureau-Bonnard,Oise
19396,Agnès Thill,Oise
20059,Véronique Ludmann,Oise
20015,Frédéric-Pierre Vos,Oise
19566,Philippe Ballard,Oise
19045,Pascal Bois,Oise
19971,Claire Marais-Beuil,Oise
10791,Éric Woerth,Oise
19670,Michel Guiniot,Oise
1480,Patrice Carvalho,Oise
5023,Béatrice Marre,Oise
2148,Olivier Dassault,Oise
18565,Dominique Le Sourd,Oise
6074,Yves Rome,Oise
3480,François-Michel Gonnot,Oise
4950,Jean-François Mancel,Oise
1763,Ernest Chénière,Oise
16815,Christian Patria,Oise
3117,Michel Françaix,Oise
1170,Jean-Pierre Braine,Oise
7197,Guy Vadepied,Oise
6912,"Lionel, Guy Stoléru",Oise
2225,Lucien Degauchy,Oise
4905,Raymond Maillet,Oise
122,Jean Anciant,Oise
2232,Arthur Dehaine,Oise
2419,Pierre Descaves,Oise
11029,Guy Desessart,Oise
3035,Roland Florian,Oise
3821,Robert Hersant,Oise
11028,Michel Commelin,Oise
5533,Edmond Nessler,Oise
7709,"Jean, Constant Legendre",Oise
6549,René Quentier,Oise
603,"François, Claude, Eléonor Bénard",Oise
2147,Marcel Dassault,Oise
19303,Jérôme Nury,Orne
20037,Thierry Liger,Orne
18473,Véronique Louwagie,Orne
18434,Yves Goasdoué,Orne
19515,Chantal Jourdan,Orne
3525,Jean-Luc Gouyon,Orne
18506,Joaquim Pueyo,Orne
2373,Yves Deniaud,Orne
7763,Jean-Claude Lenoir,Orne
4307,Michel Lambert,Orne
467,Sylvia Bassot,Orne
466,Hubert Bassot,Orne
3339,Francis Geng,Orne
3505,Daniel Goulet,Orne
5559,Pierre Noal,Orne
1020,Roland Boudet,Orne
6994,Louis Terrenoire,Orne
3730,Emile Halbout,Orne
3996,Emile Janvier,Orne
7241,Ernest Voyer,Orne
19946,Céline Hervieu,Paris
19834,Clara Chassaniol,Paris
19558,David Amiel,Paris
19890,Léa Balage El Mariky,Paris
19957,Jean Laussucq,Paris
19321,Pierre Person,Paris
19535,Lamia El Aaraje,Paris
19454,Delphine O,Paris
19706,Sarah Legrain,Paris
19019,Laetitia Avia,Paris
19674,Benjamin Haddad,Paris
19369,Pacôme Rupin,Paris
19260,Mounir Mahjoubi,Paris
19184,Stanislas Guerini,Paris
19572,Clément Beaune,Paris
19304,Danièle Obono,Paris
19571,Julien Bayou,Paris
18572,Fanélie Carrey-Conte,Paris
19612,Sophia Chikirou,Paris
19536,Maud Gatel,Paris
19529,Marie Silin,Paris
19180,Olivia Grégoire,Paris
18399,Seybah Dagoma,Paris
19354,Hugues Renson,Paris
19182,Benjamin Griveaux,Paris
19884,Emmanuel Grégoire,Paris
19054,Pierre-Yves Bournazel,Paris
19833,Fanta Berete,Paris
20052,Catherine Ibled,Paris
18414,Cécile Duflot,Paris
19261,Sylvain Maillard,Paris
19561,Rodrigo Arenas,Paris
20029,Joséphine Missoffe,Paris
19788,Sandrine Rousseau,Paris
19601,Aymeric Caron,Paris
19758,Astrid Panosyan-Bouvet,Paris
19801,Danielle Simonnet,Paris
19456,Élise Fajgeles,Paris
19389,Buon Tan,Paris
17356,Sandrine Mazetier,Paris
18389,Pascal Cherki,Paris
20023,Emmanuelle Hoffman,Paris
1469,Véronique Carrion-Bastok,Paris
18352,Denis Baupin,Paris
19224,Anne-Christine Lang,Paris
19505,Sandra Boëlle,Paris
1441,Christophe Caresche,Paris
2541,Laurent Dominati,Paris
19218,Brigitte Kuster,Paris
19242,Gilles Le Gendre,Paris
10720,Annick Lepetit,Paris
872,Patrick Bloche,Paris
17336,Jean-François Lamour,Paris
7142,Patrick Trémège,Paris
3500,Philippe Goujon,Paris
3009,François Fillon,Paris
7589,Jean-Marie Le Guen,Paris
10633,Martine Billard,Paris
1396,Jean-Christophe Cambadélis,Paris
10697,Danièle Hoffman-Rispal,Paris
7741,Pierre Lellouche,Paris
19375,Marielle De Sarnez,Paris
419,Michel Barnier,Paris
6908,Gisèle Stièvenard,Paris
2260,Bertrand Delanoe,Paris
2005,Anne-Marie Couderc,Paris
871,Serge Blisko,Paris
290,Jean-Yves Autexier,Paris
7200,Daniel Vaillant,Paris
5666,Françoise de Panafieu,Paris
17365,George Pau-Langevin,Paris
5969,Jean-Paul Planchou,Paris
7413,Yves Verwaerde,Paris
1872,Yves Cochet,Paris
3456,Claude Goasguen,Paris
4984,Daniel Marcovitch,Paris
3281,Françoise Gastebois,Paris
411,Didier Bariani,Paris
456,Michèle Barzach,Paris
1689,Michel Charzat,Paris
2107,Daniel Dalbera,Paris
2470,Alain Devaquet,Paris
811,Alain Billon,Paris
17814,Edwige Antier,Paris
6557,Paul Quilès,Paris
5405,Gisèle Moreau,Paris
7106,Jacques Toubon,Paris
3175,Gérard Fuchs,Paris
574,René Béguet,Paris
6148,Michel Roussin,Paris
281,Martine Aurillac Née Adrian,Paris
5921,Jean-Pierre Pierre-Bloch,Paris
2588,Tony Dreyfus,Paris
2845,Manuel Escutia,Paris
1514,Nicole Catala,Paris
6295,Georges Sarre,Paris
7071,Jean Tiberi,Paris
1796,Roger Chinaud,Paris
4985,Claude-Gérard Marcus,Paris
6130,Roger Rouquette,Paris
3232,René Galy-Dejean,Paris
5319,Henri Modiano,Paris
7266,Guy Vaschetti,Paris
6552,Nicole Questiaux,Paris
6929,Michel Sy,Paris
219,Lionel Assouad,Paris
7311,Claire Vergnaud,Paris
5035,Claude Martin,Paris
4934,Jacques Malleville,Paris
1382,Robert Calméjane,Paris
350,Edouard Balladur,Paris
1007,Serge Boucheny,Paris
7607,Jean-Marie Le Pen,Paris
5187,Jacques Mer,Paris
5308,Hélène Missoffe,Paris
703,Jean Bernasconi,Paris
2540,Jacques Dominati,Paris
5214,Georges Mesmin,Paris
1868,Roland Coche,Paris
1374,Michel Caldaguès,Paris
5565,Gilbert Noël,Paris
7214,"Philippe, Pierre, Jules, Eugène, Charles Vayron",Paris
5588,Roland Nungesser,Paris
458,Pierre Bas,Paris
2854,Claude Estier,Paris
7509,Paul Laurent,Paris
5451,Louis Moulinet,Paris
2095,Pierre Dabezies,Paris
3243,Gilbert Gantier,Paris
6667,Pierre Remond,Paris
340,Louis Baillot,Paris
4324,Yves Lancien,Paris
1614,Jacques Chambaz,Paris
1105,Georges Bourriquet,Paris
4880,Charles Magaud,Paris
7317,Robert-André Vivien,Paris
7310,Lucien Villa,Paris
4989,Jacques Marette,Paris
4155,Pierre-Charles Krieg,Paris
3717,Michel Habib-Deloncle,Paris
5020,Michel Marquet,Paris
7785,Jean-Charles Lepidi,Paris
1474,Roland Carter,Paris
4924,Christian Lunet de La Malène,Paris
6156,Claude Roux,Paris
3537,"Michel, Eugène, Pierre de Grailly",Paris
3375,"Georges, Henri, Paul Germain",Paris
3377,Hubert Germain,Paris
7041,Abel Thomas,Paris
6036,Bernard Rocher,Paris
7086,Monique Tisné,Paris
5872,Michel Peytel,Paris
5307,François Missoffe,Paris
5554,"Maurice, Georges Nilès",Paris
4117,Gabriel Kaspereit,Paris
6272,Jacques Sanglier,Paris
7323,Dominique Wapler,Paris
5595,Louis Odru,Paris
4969,Albert Marcenet,Paris
779,Jean-Baptiste Biaggi,Paris
2603,Maurice Druon,Paris
6806,Jean-Claude Servan-Schreiber,Paris
7625,Joël Le Tac,Paris
7173,Jean Turco,Paris
6122,André Roulland,Paris
1892,Raymond Colibeau,Paris
2737,Fernand Dupuy,Paris
6800,André Rives-Henrys,Paris
4103,Michel Junot,Paris
7112,Raphaël Touret,Paris
3487,"Georges, Raoul Gosnat",Paris
5796,Paul Pernin,Paris
588,"Paul, Marie, Emile Bellec",Paris
2586,Daniel Dreyfous-Ducas,Paris
7708,Jean Legaret,Paris
3154,Roger Frey,Paris
3770,Nicole de Hauteclocque,Paris
5127,"Michel, Alfred Maurice-Bokanowski",Paris
7202,Marie-Claude Vaillant-Couturier Née Vogel,Paris
2963,Jacques Féron,Paris
7146,Robert Trémollières,Paris
7879,Jean Lolive,Paris
5948,Roger Pinoteau,Paris
7783,Bernard Lepeu,Paris
6279,René Sanson,Paris
4398,Odette Launay,Paris
480,Aimée Batier,Paris
7208,Louis Vallon,Paris
2471,Marcelle Devaud,Paris
1093,Pierre Bourgoin,Paris
6181,Pierre Ruais,Paris
6905,Paul Stehlin,Paris
2712,Bernard Duperier,Paris
6236,Jean Sainteny,Paris
2055,Maurice Couve de Murville,Paris
2193,Jean-Robert Debray,Paris
6511,Jean-Pierre Profichet,Paris
2895,Etienne Fajon,Paris
813,"Pierre, Armand, Gaston Billotte",Paris
5315,René Moatti,Paris
1263,Amédée Brousset,Paris
6041,"Waldeck, Emile Rochet",Paris
5977,René Plazanet,Paris
6237,Marc Saintout,Paris
2978,Pierre Ferri,Paris
6563,Antoine Quinson,Paris
4246,Bernard Lafay,Paris
1426,"René, Marie, Alphonse, Charles Capitant",Paris
73,Jean Albert-Sorel,Paris
3144,Edouard Frédéric-Dupont,Paris
5741,Jean Pécastaing,Paris
7581,Alphonse Le Gallo,Paris
3571,Fernand Grenier,Paris
4237,Antoine Lacroix,Paris
7063,Maurice Thorez,Paris
3950,René Ithurbide,Paris
1114,Raymond Bousquet,Paris
6509,Jean-Charles Privet,Paris
514,Jean Baylot,Paris
6462,Raymond Poutier,Paris
5875,Edmond Pezé,Paris
6954,"Julien, Santiago Tardieu",Paris
1997,"Pierre, Jules Cot",Paris
867,Raoul Bleuse,Paris
1434,Lucien Carbon,Paris
6241,Léon Salagnac,Paris
19927,Auguste Evrard,Pas-de-Calais
19310,Ludovic Pajot,Pas-de-Calais
20025,Pauline Levasseur,Pas-de-Calais
19879,Bruno Clavet,Pas-de-Calais
19918,Marc De Fleurian,Pas-de-Calais
19135,Pierre-Henri Dumont,Pas-de-Calais
19546,Emmanuel Blairy,Pas-de-Calais
19937,Antoine Golliot,Pas-de-Calais
18353,Nicolas Bays,Pas-de-Calais
19042,Bruno Bilde,Pas-de-Calais
18379,Yann Capet,Pas-de-Calais
19984,Agnès Pannier-Runacher,Pas-de-Calais
19815,Jean-Marc Tellier,Pas-de-Calais
19641,Philippe Fait,Pas-de-Calais
17294,Frédéric Cuvillier,Pas-de-Calais
19249,Marine Le Pen,Pas-de-Calais
19337,Benoit Potterie,Pas-de-Calais
19541,Christophe Leclercq,Pas-de-Calais
19760,Caroline Parmentier,Pas-de-Calais
19765,Bertrand Petit,Pas-de-Calais
18520,Stéphane Saint-André,Pas-de-Calais
17289,Daniel Fasquelle,Pas-de-Calais
18366,Brigitte Bourguignon,Pas-de-Calais
19138,Bruno Duvergé,Pas-de-Calais
19638,Christine Engrand,Pas-de-Calais
18397,Jean-Jacques Cottel,Pas-de-Calais
9616,Gilles Cocquempot,Pas-de-Calais
10620,Jean-Claude Leroy,Pas-de-Calais
19652,Thierry Frappé,Pas-de-Calais
19116,Marguerite Deprez-Audebert,Pas-de-Calais
1340,Marcel Cabiddu,Pas-de-Calais
6422,Jean-Pierre Pont,Pas-de-Calais
19335,Jean-Pierre Pont,Pas-de-Calais
17346,Jacqueline Maquet,Pas-de-Calais
3341,Catherine Genisson,Pas-de-Calais
7188,Jean Urbaniak,Pas-de-Calais
2361,Claude Demassieux,Pas-de-Calais
878,Yvan Blot,Pas-de-Calais
18448,Philippe Kemel,Pas-de-Calais
12704,"Odette, Eugénie, Germaine Duriez Née Gamelin",Pas-de-Calais
17281,Guy Delcourt,Pas-de-Calais
19532,Robert Therry,Pas-de-Calais
6810,Bernard Seux,Pas-de-Calais
2297,Jean-Paul Delevoye,Pas-de-Calais
10674,André Flajolet,Pas-de-Calais
19538,Myriane Houplain,Pas-de-Calais
7682,Michel Lefait,Pas-de-Calais
19145,José Evrard,Pas-de-Calais
2713,Dominique Dupilet,Pas-de-Calais
6392,Michel Sergent,Pas-de-Calais
2886,Albert Facon,Pas-de-Calais
7402,Philippe Vasseur,Pas-de-Calais
3994,Serge Janquin,Pas-de-Calais
246,Rémy Auchedé,Pas-de-Calais
4159,Jean-Pierre Kucheida,Pas-de-Calais
18312,Thérèse Guilbert,Pas-de-Calais
3209,Claude Galametz,Pas-de-Calais
2355,Jean-Jacques Delvaux,Pas-de-Calais
3820,Jacques Hersant,Pas-de-Calais
5170,Jacques Mellick,Pas-de-Calais
1424,André Capet,Pas-de-Calais
7352,Claude Wilquin,Pas-de-Calais
2218,Jean-Pierre Defontaine,Pas-de-Calais
1742,Angèle Chavatte,Pas-de-Calais
2290,"André, Louis, René Delehedde",Pas-de-Calais
443,Jean-Jacques Barthe,Pas-de-Calais
6488,Brigitte de Prémont,Pas-de-Calais
896,Jean-Claude Bois,Pas-de-Calais
3903,Roland Huguet,Pas-de-Calais
7760,Guy Lengagne,Pas-de-Calais
7378,Marcel Wacheux,Pas-de-Calais
6435,François Porteu de la Morandière,Pas-de-Calais
2397,Léonce Deprez,Pas-de-Calais
4841,Henri Lucas,Pas-de-Calais
140,Maurice Andrieux,Pas-de-Calais
3393,Charles Gheerbrant,Pas-de-Calais
2291,André Delelis,Pas-de-Calais
2722,Hubert Dupont-Fauville,Pas-de-Calais
400,Jean Bardol,Pas-de-Calais
1904,Henri Collette,Pas-de-Calais
943,Pierre Bonnel,Pas-de-Calais
4051,"Noël, Francis Josèphe",Pas-de-Calais
2139,Henri Darras,Pas-de-Calais
2129,Fernand Darchicourt,Pas-de-Calais
652,Marcel Béraud,Pas-de-Calais
5930,Lucien Pignion,Pas-de-Calais
1527,Benjamin Catry,Pas-de-Calais
1619,Jean Chambon,Pas-de-Calais
4951,"André, Jules, Victor Mancey",Pas-de-Calais
3657,Henri Guidet,Pas-de-Calais
5856,Alfred Peugnet,Pas-de-Calais
2709,"Jeannil, Fernand, Edouard Dumortier",Pas-de-Calais
7622,Louis Le Sénéchal,Pas-de-Calais
7724,Joseph Legrand,Pas-de-Calais
1800,Bernard Chochoy,Pas-de-Calais
2670,Henri Duflot,Pas-de-Calais
6500,Jeannette Prin,Pas-de-Calais
2400,Raymond Derancy,Pas-de-Calais
5333,"Guy, Alcide Mollet",Pas-de-Calais
1443,Edouard Carlier,Pas-de-Calais
3669,Pierre Guillain,Pas-de-Calais
6330,Ernest Schaffner,Pas-de-Calais
2869,Just Évrard,Pas-de-Calais
1493,Maurice Cassez,Pas-de-Calais
7219,Jacques Vendroux,Pas-de-Calais
1810,Charles Chopin,Pas-de-Calais
2336,Maurice Delory,Pas-de-Calais
3753,Lucien Harmant,Pas-de-Calais
1530,Télesphore Caudron,Pas-de-Calais
2295,Charles Delesalle,Pas-de-Calais
19737,Marianne Maximi,Puy-de-Dôme
20040,Julien Brugerolles,Puy-de-Dôme
19902,Nicolas Bonnet,Puy-de-Dôme
19713,Delphine Lingemann,Puy-de-Dôme
19398,Valérie Thomas,Puy-de-Dôme
18498,Christine Pirès Beaune,Puy-de-Dôme
10619,Louis Giscard d'Estaing,Puy-de-Dôme
19418,Laurence Vichnievsky,Puy-de-Dôme
10645,André Chassaigne,Puy-de-Dôme
2902,Michel Fanget,Puy-de-Dôme
321,Jean-Paul Bacquet,Puy-de-Dôme
5261,Jean Michel,Puy-de-Dôme
1686,Jean-Marc Chartoire,Puy-de-Dôme
1472,Michel Cartaud,Puy-de-Dôme
18343,Danielle Auroi,Puy-de-Dôme
38,Maurice Adevah-Poeuf,Puy-de-Dôme
6304,Odile Saugues,Puy-de-Dôme
5528,Alain Néri,Puy-de-Dôme
5696,Pierre Pascallon,Puy-de-Dôme
6456,Maurice Pourchon,Puy-de-Dôme
7190,Edmond Vacant,Puy-de-Dôme
885,Gérard Boche,Puy-de-Dôme
1807,Georges Chometon,Puy-de-Dôme
416,René Barnerias,Puy-de-Dôme
2800,Michel Duval,Puy-de-Dôme
3448,Valéry Giscard d'Estaing,Puy-de-Dôme
6560,Roger Quilliot,Puy-de-Dôme
7522,Jacques Lavédrine,Puy-de-Dôme
7379,Claude Wolff,Puy-de-Dôme
5415,Jean Morellon,Puy-de-Dôme
5971,Joseph Planeix,Puy-de-Dôme
1269,Ambroise Brugière,Puy-de-Dôme
1052,"Arsène, Louis Boulay",Puy-de-Dôme
6318,Fernand Sauzedde,Puy-de-Dôme
1857,Marcel Clermontel,Puy-de-Dôme
3155,Guy Fric,Puy-de-Dôme
3105,Eugène Fourvel,Puy-de-Dôme
4084,Raymond Joyon,Puy-de-Dôme
3468,Paul Godonneche,Puy-de-Dôme
1387,Joseph Dixmier,Puy-de-Dôme
19791,Anaïs Sabatini,Pyrénées-Orientales
19081,Sébastien Cazenove,Pyrénées-Orientales
19179,Romain Grau,Pyrénées-Orientales
19633,Sandrine Dogor-Such,Pyrénées-Orientales
18487,Ségolène Neuville,Pyrénées-Orientales
19009,Louis Aliot,Pyrénées-Orientales
19731,Michèle Martinez,Pyrénées-Orientales
19581,Sophie Blanc,Pyrénées-Orientales
19168,Laurence Gayte,Pyrénées-Orientales
19523,Catherine Pujol,Pyrénées-Orientales
17329,Jacqueline Irles,Pyrénées-Orientales
10727,Daniel Mach,Pyrénées-Orientales
18398,Jacques Cresta,Pyrénées-Orientales
1102,Christian Bourquin,Pyrénées-Orientales
1880,Jean Codognes,Pyrénées-Orientales
1390,François Calvet,Pyrénées-Orientales
19432,Robert Olive,Pyrénées-Orientales
17965,Fernand Siré,Pyrénées-Orientales
459,André Bascou,Pyrénées-Orientales
377,Claude Barate,Pyrénées-Orientales
18344,Pierre Aylagas,Pyrénées-Orientales
7483,Jean Vila,Pyrénées-Orientales
6884,Renée Soum,Pyrénées-Orientales
10677,Arlette Franco,Pyrénées-Orientales
2853,Pierre Esteve,Pyrénées-Orientales
6827,Henri Sicre,Pyrénées-Orientales
2913,Jacques Farran,Pyrénées-Orientales
6393,Pierre Sergent,Pyrénées-Orientales
1949,"Arthur, Léon Conte",Pyrénées-Orientales
7116,"André, Sébastien, Joseph Tourné",Pyrénées-Orientales
79,Paul Alduy,Pyrénées-Orientales
19656,Marie-Charlotte Garin,Rhône
19895,Anaïs Belouassa-Cherifi,Rhône
19774,Alexandre Portier,Rhône
19951,Tiffany Joncour,Rhône
19933,Jonathan Gery,Rhône
19810,Sarah Tanzilli,Rhône
19827,Alexandre Vincendet,Rhône
19060,Blandine Brocard,Rhône
19166,Thomas Gassilloud,Rhône
19214,Anissa Khedher,Rhône
20006,Boris Tavernier,Rhône
19998,Sandrine Runel,Rhône
19588,Idir Boumertit,Rhône
17213,Patrice Verchère,Rhône
19955,Abdelkader Lahmar,Rhône
19367,Thomas Rudigoz,Rhône
19063,Anne Brugnera,Rhône
18431,Hélène Geoffroy,Rhône
19161,Jean-Luc Fugit,Rhône
19528,Nathalie Serre,Rhône
15831,Lilian Zanchi,Rhône
19557,Gabriel Amard,Rhône
17324,Michel Havard,Rhône
17358,Philippe Meunier,Rhône
19206,Hubert Julien-Laferrière,Rhône
19078,Danièle Cazarian,Rhône
18369,Thierry Braillard,Rhône
10650,Philippe Cochet,Rhône
19047,Bruno Bonnell,Rhône
758,Christophe Guilloteau,Rhône
19198,Cyrille Isaac-Sibille,Rhône
10693,Emmanuel Hamelin,Rhône
5827,Bernard Perrut,Rhône
20018,Pascale Bay,Rhône
19443,Renaud Gauquelin,Rhône
10672,Georges Fenech,Rhône
18360,Yves Blein,Rhône
2175,Martine David,Rhône
10680,Nathalie Gautier,Rhône
18485,Dominique Nachury,Rhône
3474,Bruno Gollnisch,Rhône
3138,Marc Fraysse,Rhône
6997,Michel Terrot,Rhône
19433,Gilda Hobert,Rhône
10748,Christian Philip,Rhône
10651,Anne-Marie Comparini,Rhône
1908,Gérard Collomb,Rhône
5197,Michel Mercier,Rhône
1389,Jean-Pierre Calvel,Rhône
1196,Jean-Paul Bret,Rhône
3371,André Gérin,Rhône
6555,Jean-Jack Queyranne,Rhône
17381,Jean-Louis Touraine,Rhône
1590,Henry Chabert,Rhône
17773,"Raymond, Joannès Durand",Rhône
5772,Dominique Perben,Rhône
17359,Pierre-Alain Muet,Rhône
2136,Jacky Darne,Rhône
696,Roland Bernard,Rhône
17295,Pascale Crozon,Rhône
5573,Michel Noir,Rhône
5141,Alain Mayoud,Rhône
2659,Gérard Ducray,Rhône
4322,Robert Lamy,Rhône
2609,Jean-Michel Dubernard,Rhône
336,Jean-Claude Bahu,Rhône
5371,Gabriel Montcharmont,Rhône
5712,Marie-Thérèse Patrat,Rhône
2389,Maurice Depaix,Rhône
12265,Jean Besson,Rhône
6915,Marie-Josèphe Sublet,Rhône
10594,Serge Mathieu,Rhône
3016,Charles Fiterman,Rhône
6692,Jean-Pierre Reveau,Rhône
3939,Bernadette Isaac-Sibille,Rhône
7314,Georges Vinson,Rhône
5426,"Pierre, Joseph, Antoine Morison",Rhône
6765,Jean Rigaud,Rhône
1368,René Caille,Rhône
6427,Jean Poperen,Rhône
5304,Jean Miriot,Rhône
432,Raymond Barre,Rhône
2958,"Roger, Edmont, Robert Fenech",Rhône
3817,Charles Hernu,Rhône
11042,André Poutissou,Rhône
3740,Xavier Hamelin,Rhône
3737,Emmanuel Hamel,Rhône
3872,Marcel Houël,Rhône
5828,Francisque Perrut,Rhône
3677,Henri Guillermin,Rhône
2043,Pierre-Bernard Cousté,Rhône
653,Charles Béraudier,Rhône
6006,Joseph Rivière,Rhône
2680,Frédéric Dugoujon,Rhône
6892,"Jacques, Emile, Yves Soustelle",Rhône
412,Jean Baridon,Rhône
4006,Guy Jarrosson,Rhône
3373,"Charles, Francisque Germain",Rhône
1688,Joseph Charvet,Rhône
1909,Henri Collomb,Rhône
3484,Henri Gorce-Franklin,Rhône
3195,Etienne Gagnaire,Rhône
1681,"Edouard, Jean, François Charret",Rhône
1188,Louis Bréchard,Rhône
6094,Joseph Rosselli,Rhône
3177,Roger Fulchiron,Rhône
4081,Louis Joxe,Rhône
2126,Philippe Danilo,Rhône
18433,Daniel Gibbes,Saint-Barthélemy et Saint-Martin
19186,Claire Guion-Firmin,Saint-Barthélemy et Saint-Martin
19673,Frantz Gumbs,Saint-Barthélemy et Saint-Martin
19709,Stéphane Lenormand,Saint-Pierre-et-Miquelon
17313,Annick Girardin,Saint-Pierre-et-Miquelon
19453,Stéphane Claireaux,Saint-Pierre-et-Miquelon
19452,Catherine Pen,Saint-Pierre-et-Miquelon
5973,Marc Plantegenest,Saint-Pierre-et-Miquelon
3580,Gérard Grignon,Saint-Pierre-et-Miquelon
5766,Albert Pen,Saint-Pierre-et-Miquelon
7319,Jacques-Philippe Vendroux,Saint-Pierre-et-Miquelon
7545,Henry Le Besnerais,Saint-Pierre-et-Miquelon
3188,Frédéric Gabriel-Sabatier,Saint-Pierre-et-Miquelon
11027,Albert Briand,Saint-Pierre-et-Miquelon
7495,"Dominique, Antoine Laurelli",Saint-Pierre-et-Miquelon
19630,Julie Delpech,Sarthe
19329,Damien Pichereau,Sarthe
19700,Élise Leboucher,Sarthe
19729,Éric Martineau,Sarthe
11038,Marc Joulaud,Sarthe
19181,Jean-Carles Grelier,Sarthe
17333,Marietta Karamanli,Sarthe
18574,Sylvie Tolmont,Sarthe
19157,Pascale Fontenel-Personne,Sarthe
17334,Fabienne Labrette-Ménager,Sarthe
18463,Stéphane Le Foll,Sarthe
10714,Dominique Le Mèner,Sarthe
10749,Béatrice Pavy,Sarthe
4040,Antoine Joly,Sarthe
18412,Françoise Dubois,Sarthe
3391,Jean-Marie Geveaux,Sarthe
1053,Daniel Boulay,Sarthe
1729,Guy-Michel Chauveau,Sarthe
1050,Jean-Claude Boulard,Sarthe
3785,Pierre Hellier,Sarthe
4899,Bertrand de Maigret,Sarthe
2578,Raymond Douyère,Sarthe
7689,Pierre Lefebvre,Sarthe
1719,Jacques Chaumont,Sarthe
3271,Pierre Gascher,Sarthe
7627,Joël Le Theule,Sarthe
1695,Gérard Chasseguet,Sarthe
917,Georges Bollengier-Stragier,Sarthe
53,Michel d'Aillières,Sarthe
5650,René Pailler,Sarthe
3075,Albert Fouet,Sarthe
4949,Robert Manceau,Sarthe
2596,Raymond Dronne,Sarthe
5989,Fernand Poignant,Sarthe
1646,Jean-Yves Chapalain,Sarthe
19112,Typhanie Degois,Savoie
19048,Émilie Bonnivard,Savoie
19646,Marina Ferrari,Savoie
19288,Patrick Mignola,Savoie
11051,Vincent Rolland,Savoie
18451,Bernadette Laclais,Savoie
19617,Jean-François Coulomme,Savoie
19874,Didier Padey,Savoie
18523,Béatrice Santais,Savoie
3322,Hervé Gaymard,Savoie
2551,Dominique Dord,Savoie
1380,Jean-Paul Calloud,Savoie
1137,Michel Bouvard,Savoie
5906,Auguste Picollet,Savoie
9607,Maurice Blanc,Savoie
1996,Jean-Pierre Cot,Savoie
759,Louis Besson,Savoie
2971,Gratien Ferrari,Savoie
6778,Roger Rinchet,Savoie
2767,Léopold Durbet,Savoie
2693,Pierre Dumas,Savoie
2245,Jean Delachenal,Savoie
5812,Paul Perrier,Savoie
3047,Joseph Fontanet,Savoie
5755,Georges Peizerat,Savoie
2293,Léon Delemontex,Savoie
3429,Florimond Girard,Savoie
19724,Louis Margueritte,Saône-et-Loire
20001,Arnaud Sanvert,Saône-et-Loire
20050,Lionel Duparay,Saône-et-Loire
19123,Benjamin Dirx,Saône-et-Loire
19925,Aurélien Dutremble,Saône-et-Loire
20041,Sébastien Martin,Saône-et-Loire
18536,Thomas Thévenoud,Saône-et-Loire
19167,Raphaël Gauvain,Saône-et-Loire
18321,Rémi Chaintron,Saône-et-Loire
17378,Christophe Sirugue,Saône-et-Loire
19352,Rémy Rebeyrotte,Saône-et-Loire
5373,Arnaud Montebourg,Saône-et-Loire
18350,Philippe Baumel,Saône-et-Loire
19102,Josiane Corneloup,Saône-et-Loire
19979,Éric Michoux,Saône-et-Loire
11039,Dominique Juillot,Saône-et-Loire
6640,Jacques Rebillard,Saône-et-Loire
18440,Edith Gueugneau,Saône-et-Loire
5104,Didier Mathus,Saône-et-Loire
18540,Cécile Untermaier,Saône-et-Loire
123,Jean-Paul Anciaux,Saône-et-Loire
7414,Gérard Voisin,Saône-et-Loire
2825,Jean-Paul Emorine,Saône-et-Loire
5532,Jean-Marc Nesme,Saône-et-Loire
7648,Roger Leborne,Saône-et-Loire
10471,Roger Couturier,Saône-et-Loire
805,André Billardon,Saône-et-Loire
535,René Beaumont,Saône-et-Loire
4819,André Lotte,Saône-et-Loire
3344,André Gentien,Saône-et-Loire
4082,Pierre Joxe,Saône-et-Loire
7380,Jean-Pierre Worms,Saône-et-Loire
5105,Maurice Mathus,Saône-et-Loire
7140,Bernard Tremeau,Saône-et-Loire
10036,Bernard Loiseau,Saône-et-Loire
4918,Philippe Malaud,Saône-et-Loire
10244,"Jean, Alexis Braillon",Saône-et-Loire
5471,"André, Rémy Moynet",Saône-et-Loire
1132,Gabriel Bouthière,Saône-et-Loire
2836,Louis Escande,Saône-et-Loire
4269,Roger Lagrange,Saône-et-Loire
3263,Jean Garnier,Saône-et-Loire
4212,Henri Lacagne,Saône-et-Loire
4007,André Jarrot,Saône-et-Loire
5005,Pierre Mariotte,Saône-et-Loire
2749,Paul Duraffour,Saône-et-Loire
1301,Romain Buffet,Saône-et-Loire
2677,Pierre Dufour,Saône-et-Loire
19870,Édouard Bénard,Seine-Inférieure
19636,Alma Dufour,Seine-Inférieure
19005,Damien Adam,Seine-Inférieure
19471,Marie Le Vern,Seine-Inférieure
19386,Sira Sylla,Seine-Inférieure
19028,Xavier Batut,Seine-Inférieure
19210,Stéphanie Kerbarh,Seine-Inférieure
18619,Guillaume Bachelay,Seine-Inférieure
18538,Catherine Troallic,Seine-Inférieure
18438,Estelle Grelier,Seine-Inférieure
19944,Florence Herouin-Léautey,Seine-Inférieure
